9.010 10.933
3.940 2.357
3.670 2.342
-0.060 1.377
7.340 9.514
1.570 0.530
2.180 0.951
-0.010 0.641
4.370 3.421
9.140 11.189
8.550 10.874
3.110 1.830
8.610 10.740
2.490 1.275
3.220 1.957
7.460 9.553
2.170 0.793
9.340 11.544
7.200 8.826
3.120 1.491
2.080 0.596
5.790 5.394
3.980 2.671
-0.300 0.785
2.950 1.544
5.770 5.470
4.250 3.141
6.560 7.380
0.540 1.182
0.270 1.277
8.240 11.016
2.550 1.377
1.320 0.446
2.370 0.850
2.750 1.059
8.400 11.233
8.220 10.556
9.320 11.177
2.670 0.764
8.210 10.468
8.410 10.962
0.380 1.298
6.740 8.114
4.430 3.111
2.870 1.157
4.160 3.089
0.730 0.523
4.760 3.428
2.450 0.873
6.100 6.662
-0.280 1.100
4.820 3.751
7.910 9.878
6.350 7.376
4.610 3.418
5.190 4.392
8.110 10.515
5.840 6.241
2.350 1.299
4.430 2.928
7.930 10.663
5.220 4.580
7.360 9.042
6.590 7.207
6.430 7.439
8.560 11.350
4.690 3.975
9.040 11.753
5.930 6.169
8.660 10.774
8.700 11.664
4.120 2.405
5.910 6.446
7.390 9.139
0.380 0.511
4.790 3.978
7.620 9.509
8.130 10.876
0.760 0.710
5.280 4.537
7.560 9.457
7.860 10.147
9.060 10.944
8.100 10.545
5.910 6.236
1.010 0.469
6.170 6.228
9.330 11.100
1.080 0.835
2.660 1.243
8.620 10.785
7.300 8.921
8.930 11.341
8.900 11.417
2.720 1.333
6.420 6.868
-0.480 1.418
-0.490 0.955
7.780 10.377
4.770 3.702
3.890 1.884
6.510 7.501
5.260 4.917
0.790 1.171
8.140 10.526
1.070 0.763
6.940 7.963
7.300 8.976
3.840 1.843
5.900 6.205
8.060 10.051
3.360 1.959
4.170 2.300
8.140 10.352
4.030 2.260
7.310 8.859
3.450 2.083
4.990 4.370
2.950 1.618
3.720 2.040
1.740 1.177
3.500 1.590
7.530 9.527
0.160 0.654
4.240 3.170
0.950 0.660
8.180 10.496
5.640 5.185
6.800 8.379
6.260 7.081
4.330 3.135
8.400 10.638
0.670 0.635
3.710 1.606
-0.090 1.183
4.350 2.967
4.930 4.436
6.050 5.951
8.980 11.565
2.210 1.015
0.340 0.868
1.610 0.512
5.590 5.153
4.940 3.706
0.300 1.261
7.910 10.144
3.460 1.893
5.290 5.161
8.970 11.025
3.750 1.777
1.380 1.146
2.270 0.832
2.290 0.674
0.360 1.174
1.640 0.440
8.540 11.284
0.390 0.500
3.610 2.076
5.800 5.790
1.200 0.648
1.060 1.276
-0.340 1.017
0.340 0.932
6.490 7.504
7.620 9.893
6.340 6.751
0.700 0.583
2.840 1.365
2.810 0.951
8.690 11.328
2.710 1.355
2.960 0.921
3.720 2.470
-0.080 0.678
-0.480 1.126
9.300 11.284
6.530 7.508
1.470 0.484
6.870 8.061
9.050 11.047
4.020 2.520
5.990 6.096
6.820 7.717
3.870 2.369
2.850 1.198
0.640 1.262
7.200 8.771
7.430 9.027
6.700 7.361
7.370 8.751
8.860 11.533
9.070 11.390
1.040 0.812
3.570 1.479
3.850 2.012
3.790 1.958
1.520 0.420
6.400 7.072
7.580 10.017
6.010 5.865
