9.410 7.192
5.480 5.157
5.330 4.346
5.820 6.099
2.530 1.342
3.970 2.798
8.660 9.338
0.090 1.346
5.100 4.180
1.630 0.757
0.640 1.010
-0.130 1.686
8.840 9.460
5.960 5.934
4.180 2.826
4.470 3.543
2.930 1.302
3.880 2.142
9.090 8.601
3.130 1.658
2.620 1.438
1.870 0.620
8.070 9.045
3.640 2.044
7.270 8.352
4.870 3.917
8.990 8.831
7.410 8.902
9.350 7.802
5.150 4.423
1.160 1.284
8.650 9.687
5.500 4.905
9.240 7.453
0.920 1.490
4.140 2.792
4.750 3.294
7.350 8.969
3.960 2.647
4.140 2.902
3.560 1.722
5.500 5.005
4.010 2.709
8.050 9.134
5.610 5.409
6.380 7.038
5.210 4.979
8.560 9.802
6.520 6.862
8.930 9.080
7.140 8.517
8.180 9.682
6.340 7.050
5.160 4.461
1.190 1.247
0.140 1.515
8.660 9.200
8.030 9.057
6.810 8.012
8.900 9.010
4.720 3.752
7.480 8.682
4.800 3.486
0.750 1.347
9.010 8.759
2.410 0.957
4.260 3.061
2.170 1.330
4.090 2.762
5.210 4.339
3.070 1.535
0.410 1.731
4.700 3.241
2.730 1.422
0.940 1.363
1.440 1.187
9.270 7.586
8.070 9.521
3.550 2.167
0.420 0.947
9.000 8.704
2.870 0.904
2.580 1.428
2.190 1.115
1.400 0.765
9.490 6.833
4.350 2.584
7.810 8.772
5.670 5.659
7.150 8.003
7.190 8.763
9.060 8.357
4.060 2.260
0.830 1.446
6.180 6.806
1.310 1.123
5.560 5.236
6.030 6.066
5.370 4.499
7.340 8.551
0.060 1.271
6.270 6.830
5.950 5.950
-0.480 2.230
-0.180 1.894
2.990 1.126
6.950 8.264
7.620 8.895
7.790 8.806
4.260 3.289
3.640 2.063
6.970 7.668
1.160 0.753
7.060 7.842
3.480 2.153
-0.400 2.562
3.950 2.321
4.290 2.596
7.280 8.871
1.620 1.051
3.630 2.252
2.000 1.067
4.530 2.969
6.640 7.686
3.780 2.274
2.310 1.099
8.390 9.830
3.200 1.298
2.750 1.543
5.450 5.070
9.390 6.764
0.420 1.212
7.400 9.052
8.360 9.624
3.750 1.888
8.580 9.201
5.920 5.771
7.550 9.143
1.280 0.719
4.500 3.502
6.970 8.034
8.580 9.165
8.200 9.569
4.700 3.661
9.450 6.672
1.500 0.810
9.310 7.810
4.220 2.924
4.920 3.663
1.820 1.031
3.310 1.566
7.830 8.792
7.180 8.052
9.050 8.763
2.270 1.289
5.720 5.933
5.720 5.174
0.490 1.068
1.080 1.008
7.510 8.769
2.880 0.883
0.600 1.315
3.510 1.555
8.590 9.120
5.280 4.769
1.460 0.543
8.250 9.389
9.280 7.540
7.650 9.097
7.980 9.781
6.290 6.549
2.050 0.963
7.080 7.986
2.840 1.168
8.470 9.102
6.600 7.528
7.940 9.604
9.420 7.408
2.650 1.215
4.200 3.186
8.780 9.462
4.060 2.864
9.260 7.530
6.870 7.609
6.640 7.787
5.650 5.874
1.290 0.991
6.110 6.117
7.910 9.039
9.010 8.823
7.470 8.943
8.140 9.620
7.840 9.423
8.080 9.042
2.970 1.550
6.000 6.499
7.400 9.025
5.630 5.029
8.080 9.792
0.120 1.284
