1.630 -1.369
-0.650 4.699
2.130 -1.830
-1.250 1.518
-1.170 1.961
0.860 1.447
1.730 -2.135
2.110 -1.499
0.490 2.428
-0.300 4.876
1.150 0.044
-1.850 -5.918
-1.730 -3.612
0.670 1.467
-0.910 3.505
1.370 -1.287
0.100 3.438
0.420 2.382
0.340 3.381
0.380 3.089
-0.120 4.621
0.750 1.703
2.540 -0.514
-0.600 4.066
1.740 -1.237
2.920 2.570
2.620 0.191
-0.360 4.843
-2.000 -8.900
-0.340 4.207
1.260 -0.669
1.370 -1.377
1.490 -0.935
-1.610 -2.932
2.400 -1.024
0.440 2.758
-0.280 4.062
2.040 -1.614
2.610 -0.091
2.680 0.845
-1.200 1.650
1.950 -1.516
1.460 -1.399
0.350 2.526
2.330 -0.916
2.800 1.470
-1.950 -8.166
-0.220 4.484
0.790 1.011
0.440 2.878
1.500 -1.440
-0.820 3.778
-0.850 3.329
-0.530 4.684
1.770 -1.811
2.920 2.170
2.460 -0.910
1.110 -0.359
2.520 -0.169
1.390 -0.895
0.370 3.245
1.960 -1.834
1.480 -0.720
-0.400 4.188
0.950 0.567
1.620 -1.751
-1.610 -2.022
1.130 -0.063
-1.510 -1.654
-0.520 4.503
-0.040 3.848
-0.830 3.713
-0.760 3.511
-0.260 4.035
1.790 -1.641
0.550 2.576
0.310 3.076
1.210 -0.799
2.550 -0.479
-1.430 0.142
0.760 1.232
2.180 -1.394
-1.710 -3.713
-1.840 -6.244
2.320 -0.898
-1.790 -4.758
0.140 3.606
-0.790 3.869
1.290 -0.218
1.280 -0.775
-0.350 4.640
0.300 2.760
-1.730 -3.732
-0.090 3.728
2.260 -1.832
2.530 -0.437
-0.550 4.643
-0.360 4.763
-1.270 0.993
0.800 1.550
