2.630 1.345
4.620 3.107
6.130 6.096
7.650 9.877
2.610 1.362
1.530 0.447
-0.480 1.464
2.990 0.899
0.860 1.177
5.840 5.976
1.530 1.225
3.660 2.174
7.320 8.906
5.910 6.510
2.050 0.599
2.000 1.238
2.490 1.101
8.120 10.870
5.470 5.487
1.900 0.581
4.540 3.037
6.630 7.961
2.480 1.079
7.260 8.510
4.950 3.633
3.570 1.662
7.320 9.217
2.850 0.823
6.640 7.845
3.610 2.122
5.220 4.745
1.840 0.491
5.550 5.206
4.720 3.619
6.650 7.757
1.300 0.676
7.580 9.359
0.870 0.600
2.160 0.506
2.970 1.633
8.430 10.950
5.830 5.662
9.320 11.305
-0.470 1.388
7.770 9.672
1.640 0.778
8.400 10.730
3.070 1.412
4.650 3.554
8.480 11.338
2.940 1.592
6.340 7.135
7.410 9.243
8.660 11.304
2.160 1.202
4.300 3.305
6.440 7.040
7.650 10.124
-0.120 1.118
8.270 10.720
-0.130 1.039
8.260 10.788
0.080 1.176
5.090 4.375
6.820 7.708
3.390 1.835
8.650 11.195
6.440 7.543
0.340 0.767
0.310 0.792
2.460 0.978
6.660 7.339
0.770 0.781
6.140 6.200
2.400 0.605
5.020 3.916
0.150 0.665
1.810 1.064
5.760 6.189
0.160 0.599
8.490 10.745
8.810 11.594
7.320 8.916
6.700 7.928
4.590 3.336
7.790 9.846
2.380 1.201
6.060 6.494
8.740 11.427
2.890 1.363
4.050 2.509
4.060 2.104
8.180 10.451
9.160 11.635
2.500 0.813
2.190 1.283
5.400 5.067
7.050 8.313
7.630 9.400
6.610 7.717
