4.070 2.622
-0.420 1.509
0.530 1.138
3.240 1.080
9.060 11.557
8.930 11.167
1.830 0.380
5.980 5.819
0.190 1.451
3.430 2.015
3.580 1.885
2.880 0.972
1.900 1.029
9.380 11.194
3.380 1.907
0.910 0.877
9.180 11.320
6.890 8.378
-0.400 1.100
4.350 3.397
9.310 10.943
1.960 0.856
7.470 9.500
1.450 0.842
9.270 11.299
5.640 5.405
-0.500 1.645
1.260 0.395
6.110 6.812
7.620 9.436
2.940 1.720
1.580 0.914
4.780 4.050
5.710 5.187
-0.480 0.925
7.180 8.867
6.860 8.040
6.770 7.584
1.500 1.142
3.450 2.174
0.400 1.294
6.920 8.250
5.170 4.909
7.330 8.835
-0.020 1.494
8.360 11.099
3.060 1.778
6.760 8.175
6.930 8.637
3.410 1.481
7.490 9.658
5.300 4.459
1.400 1.091
3.710 2.384
7.730 9.479
4.080 2.747
1.460 1.235
6.360 7.288
3.820 1.953
-0.410 1.085
4.000 2.737
3.180 1.353
3.640 1.601
1.780 1.061
2.350 0.833
7.410 9.536
3.420 1.574
2.960 1.131
1.830 0.847
8.010 10.562
6.250 6.730
7.900 9.779
1.730 0.444
7.650 9.932
7.360 8.914
2.240 0.978
7.410 9.582
3.440 2.108
6.760 8.330
0.410 0.642
7.950 10.396
5.910 6.483
-0.200 0.729
1.490 0.694
8.230 10.507
5.230 4.948
7.960 10.157
3.290 1.357
2.420 0.824
4.430 3.038
4.510 3.112
2.850 1.426
6.990 8.544
1.970 1.269
5.610 5.131
8.980 11.282
3.630 2.338
5.290 4.503
4.600 3.336
5.610 5.204
8.330 10.721
4.220 2.955
6.140 6.977
8.130 10.702
1.220 0.655
4.370 3.165
8.440 10.834
4.190 2.816
5.670 5.770
6.110 6.867
2.290 1.177
1.300 0.365
4.590 3.666
3.430 2.034
7.810 10.148
2.540 1.308
2.790 1.112
3.590 2.308
3.880 2.318
4.240 2.521
3.190 1.591
1.860 0.640
8.550 11.185
8.450 11.111
5.670 5.276
3.100 1.026
7.130 8.580
1.500 0.969
3.460 1.582
3.790 1.739
4.930 4.427
7.700 10.027
7.970 10.705
4.000 2.646
6.790 8.029
6.020 6.380
6.280 7.115
7.360 9.179
7.470 9.207
5.040 3.882
5.410 4.859
1.130 0.746
0.780 0.853
3.280 1.924
2.540 1.180
3.440 2.044
-0.400 1.310
1.670 1.218
7.560 9.951
6.560 7.371
0.090 0.698
7.850 10.019
-0.480 1.043
3.480 2.034
7.420 8.843
1.650 0.824
7.090 8.588
7.020 8.442
0.790 0.832
7.060 8.206
6.020 6.463
5.460 5.567
0.360 0.909
6.370 6.925
5.460 5.027
-0.100 1.095
9.170 11.034
7.490 9.027
0.290 1.373
3.670 2.425
7.970 9.964
1.220 0.572
0.500 1.272
5.290 5.116
7.560 9.713
8.610 10.831
2.500 0.759
2.270 1.143
3.320 1.460
2.300 0.641
2.270 0.814
-0.150 1.309
0.500 0.943
3.760 1.809
8.850 11.721
4.940 4.492
3.380 1.852
2.020 1.233
1.910 0.500
8.160 10.429
9.450 11.301
7.780 10.029
6.570 7.365
1.700 0.872
6.280 7.225
0.350 0.536
-0.200 0.893
3.490 2.137
3.470 2.197
2.580 0.770
2.440 1.290
4.220 2.580
1.280 0.860
7.040 8.164
2.300 1.309
1.990 0.788
8.340 11.146
5.260 4.396
-0.070 1.160
2.070 1.189
6.630 7.677
3.450 1.525
2.110 0.603
3.510 2.196
-0.360 0.822
4.690 3.435
6.980 8.550
3.390 1.945
3.460 1.820
6.000 6.319
3.920 1.954
5.610 5.552
0.890 0.697
8.870 10.960
1.380 1.247
7.440 9.056
5.540 5.523
2.960 1.113
9.160 10.976
4.640 3.545
0.550 0.576
3.690 1.636
6.500 7.599
3.040 0.966
7.780 9.883
6.080 6.436
2.100 0.537
2.360 1.330
2.710 1.355
3.310 1.313
7.260 9.232
1.810 0.982
5.230 4.975
0.710 0.582
6.200 7.034
0.260 0.749
4.670 3.454
4.760 4.132
5.070 4.408
2.800 0.862
0.770 0.973
0.960 0.814
7.160 8.295
7.800 10.166
6.880 7.955
1.910 0.939
6.410 7.030
5.360 4.948
8.100 10.289
2.050 0.663
8.530 10.643
-0.440 1.616
0.200 1.202
1.340 0.929
3.010 1.116
3.380 1.340
5.040 4.285
5.490 5.629
0.650 1.315
4.440 2.854
5.220 5.038
9.250 11.611
0.660 0.628
5.600 5.805
3.010 1.244
4.560 3.649
1.140 0.562
9.130 11.477
3.990 2.018
1.850 0.822
2.690 1.288
5.290 4.988
3.280 1.841
3.800 2.557
7.520 9.333
6.100 6.626
5.450 5.345
4.600 3.821
7.030 8.865
2.010 0.993
1.400 1.164
8.080 10.092
4.830 4.272
0.760 0.463
8.770 11.445
7.090 8.652
0.520 1.158
6.230 6.714
4.030 2.370
7.630 9.409
2.630 1.318
5.300 4.715
2.080 0.679
5.260 4.917
3.640 2.351
6.090 6.449
6.920 8.149
2.080 0.816
5.460 5.448
0.120 0.773
8.640 11.443
2.560 1.126
0.720 1.138
2.130 1.157
8.990 11.318
6.370 6.779
4.390 3.491
7.950 10.543
1.260 0.542
0.320 1.266
5.230 5.085
5.080 4.739
6.600 7.247
5.070 4.481
8.150 10.267
5.770 5.872
5.630 5.027
0.580 0.826
4.270 2.624
7.480 9.721
0.840 0.449
4.140 2.564
4.530 3.641
7.350 9.507
4.050 2.518
1.320 0.574
1.400 1.054
9.360 11.105
9.060 11.786
2.910 1.624
1.150 0.845
5.930 5.968
7.610 9.197
2.580 1.456
0.420 0.887
7.770 9.608
4.100 2.896
2.760 1.120
4.050 2.125
1.020 1.025
3.890 2.387
2.610 1.435
6.780 8.190
5.760 6.098
2.690 1.462
8.920 11.577
2.760 1.394
9.100 11.106
4.420 3.231
2.540 0.613
8.550 11.514
7.810 9.928
3.020 0.877
6.860 8.296
3.740 2.377
5.940 6.227
1.530 1.032
6.780 7.587
3.550 2.078
5.000 3.914
0.610 1.332
3.570 2.312
9.100 11.746
1.530 0.996
2.150 0.787
7.970 10.220
8.090 10.227
0.800 1.032
6.160 6.664
6.920 8.003
8.660 11.377
6.030 5.881
4.560 3.548
-0.350 1.578
0.060 0.943
7.380 9.558
6.770 7.986
6.490 7.038
4.140 2.354
0.560 0.949
3.010 1.683
7.390 8.984
8.670 11.093
1.370 0.644
4.230 2.688
1.230 0.599
-0.180 1.528
0.440 1.239
-0.440 0.802
2.710 1.071
0.680 1.145
4.780 3.447
6.900 8.198
4.540 3.504
5.740 5.507
8.950 11.033
2.500 1.207
4.910 4.361
7.720 10.165
4.630 3.600
8.270 10.528
3.400 1.754
8.230 11.010
6.680 7.300
6.090 6.120
1.100 1.125
6.250 7.197
5.100 4.468
1.700 1.257
4.160 3.080
1.650 0.961
9.310 10.842
4.300 3.350
7.030 8.765
5.310 4.526
7.160 8.615
0.250 0.742
-0.070 1.041
-0.100 0.729
6.570 7.256
7.090 8.781
1.330 0.527
1.430 0.650
8.930 11.533
3.010 0.933
4.820 4.080
7.350 9.095
3.800 1.825
5.140 4.209
2.940 1.519
4.360 2.590
6.810 7.861
4.570 3.017
6.340 7.345
7.960 10.734
-0.020 1.357
4.240 2.978
1.670 1.035
0.470 1.343
-0.410 0.774
6.120 6.943
9.270 11.125
2.860 1.433
4.500 3.122
0.710 0.636
1.360 1.019
3.840 2.163
5.680 5.617
2.620 1.203
6.530 6.959
-0.400 0.789
8.960 11.729
0.370 0.751
2.510 1.147
5.480 5.462
1.180 1.006
2.500 1.262
5.020 3.889
9.050 11.312
3.070 1.073
5.510 5.067
8.400 11.334
2.030 0.403
8.110 10.442
0.670 0.818
9.450 11.228
1.910 0.720
6.960 7.959
7.430 9.018
1.120 0.848
7.260 9.379
3.290 1.147
-0.190 1.476
2.010 0.728
8.480 10.780
8.900 11.115
4.690 3.600
5.400 4.546
2.330 1.328
6.860 8.260
7.030 8.673
7.850 10.403
0.110 0.675
5.650 5.874
8.610 11.590
6.930 8.710
6.880 8.513
2.080 1.264
4.690 3.216
5.640 5.094
