0.450 3.561
-0.080 4.411
-1.810 -6.049
-0.710 3.977
0.460 3.166
2.820 6.565
0.530 2.538
-0.780 3.003
2.180 1.971
0.240 3.787
-0.490 3.679
0.720 2.170
2.880 7.375
-1.340 -0.385
-1.320 0.031
-1.710 -4.965
-0.620 3.319
-1.150 1.639
2.160 2.288
0.580 2.498
1.050 1.908
-1.790 -5.347
1.230 1.456
1.680 1.113
2.720 5.781
-1.270 0.017
1.430 1.215
-1.300 -0.157
0.890 1.814
0.060 4.085
-0.120 4.435
-1.660 -4.207
2.310 2.331
0.430 3.351
-1.350 -0.720
1.230 1.606
-1.680 -4.682
2.150 1.538
-1.950 -8.625
2.620 4.410
2.980 8.679
1.600 1.146
1.600 1.336
1.840 0.616
0.740 2.758
1.180 1.464
1.660 0.535
1.500 0.495
0.050 4.380
2.290 2.344
2.930 8.125
0.060 4.145
-0.910 2.663
1.320 0.599
2.420 3.194
1.260 1.067
0.840 2.190
1.500 0.735
-0.510 4.360
1.520 1.045
-1.480 -1.659
-1.410 -1.326
2.780 6.844
-1.390 -0.593
1.090 1.352
1.230 1.176
-1.900 -7.189
-1.960 -8.865
-0.280 4.035
-0.180 4.483
0.740 2.498
1.250 1.303
1.990 1.323
-0.280 4.415
1.370 0.687
-1.070 1.416
0.210 3.158
2.530 3.603
2.490 3.321
1.610 0.746
0.510 2.509
1.120 1.750
0.720 1.940
-1.050 1.732
0.550 2.806
-0.080 4.291
-0.200 3.982
-1.680 -3.972
2.090 1.526
-0.440 4.220
-1.480 -1.739
-1.530 -1.974
-1.400 -0.774
2.920 8.408
2.840 7.243
-1.470 -1.527
1.500 0.485
0.070 4.330
1.940 1.572
0.780 2.264
