5.790 5.883
0.650 0.968
9.250 7.556
2.370 1.081
3.400 2.095
3.590 1.921
3.280 1.903
5.540 4.948
7.190 8.699
-0.110 1.931
5.270 4.740
6.580 7.124
1.830 0.720
2.190 1.060
3.380 1.297
6.440 6.597
7.310 8.304
6.850 8.067
4.480 3.505
0.370 0.952
8.720 9.174
1.860 0.849
3.270 1.180
4.380 3.310
2.320 1.440
5.710 5.218
4.120 2.743
9.040 8.747
1.720 1.363
6.130 6.285
6.270 6.939
5.120 4.438
6.940 8.356
5.610 5.519
2.650 1.443
7.240 8.003
8.190 9.328
5.110 4.364
0.890 0.990
1.330 1.054
5.270 4.603
2.210 0.534
0.410 1.246
9.490 6.869
2.330 1.306
1.170 1.135
4.900 3.781
0.110 1.979
0.530 1.401
4.160 2.493
7.610 8.800
2.810 1.122
8.710 9.526
4.260 2.558
5.060 4.597
6.260 6.215
1.460 0.890
5.220 4.980
8.890 8.885
-0.240 1.821
7.970 9.225
5.460 4.724
3.520 1.804
1.310 0.574
1.650 0.728
1.350 1.269
7.720 9.362
7.270 8.333
6.360 7.172
3.250 1.664
3.360 1.414
6.670 7.441
6.850 7.664
0.060 1.527
8.110 9.542
5.350 5.218
5.600 4.959
2.990 1.473
-0.030 1.955
6.630 7.045
0.510 1.129
3.390 1.280
0.200 1.523
3.490 1.743
-0.360 2.283
5.710 5.849
5.190 4.217
8.720 9.449
4.090 2.845
8.580 9.668
2.350 1.065
5.890 5.884
2.630 1.031
2.270 1.198
0.200 1.916
4.310 2.473
1.800 1.187
1.560 0.728
0.220 1.105
1.140 1.345
