6.770 7.710
2.810 1.277
0.020 1.754
6.090 6.653
0.590 1.385
4.670 3.233
0.670 1.369
0.390 1.332
8.020 9.672
7.020 7.883
3.480 2.181
0.890 1.319
1.920 0.860
8.900 8.928
3.480 1.842
8.440 9.342
1.480 0.951
4.890 4.156
2.530 0.665
8.980 8.812
5.770 6.016
5.080 4.279
1.150 0.912
2.150 0.915
1.860 0.958
6.960 7.650
7.300 8.673
7.000 7.867
5.780 6.018
-0.430 1.943
5.710 5.877
8.510 9.266
6.210 6.674
4.270 2.948
3.190 1.820
5.740 6.047
8.850 8.700
2.140 1.352
9.480 6.815
2.280 1.383
1.610 0.832
4.770 4.163
8.410 9.039
0.940 0.787
2.100 1.391
8.490 9.276
7.120 8.657
1.510 0.882
4.570 3.559
7.510 8.632
0.870 1.392
4.980 3.969
7.810 9.467
2.260 1.140
2.020 1.198
6.740 8.002
5.020 4.090
8.060 9.368
9.230 7.468
4.300 2.722
3.570 2.328
6.220 6.639
6.040 6.525
5.590 5.031
1.130 1.028
3.150 1.300
1.750 0.658
0.670 0.994
-0.190 1.986
8.860 8.964
9.160 7.763
2.150 0.714
7.670 8.956
4.110 2.664
3.590 1.793
5.190 4.510
7.570 8.849
0.750 1.484
6.680 7.039
1.130 0.946
1.140 1.153
8.390 9.684
5.200 4.374
0.160 2.011
-0.040 1.599
5.810 5.512
7.600 8.870
3.550 1.637
0.920 1.316
1.860 1.041
6.560 7.159
6.650 7.330
2.770 0.833
8.490 9.102
0.970 0.720
3.090 1.021
6.290 6.796
9.080 8.268
4.230 3.141
2.930 1.421
3.920 2.325
5.420 4.973
9.220 8.067
6.760 7.582
0.310 1.890
-0.320 1.731
9.380 7.075
9.330 7.135
1.640 1.204
6.700 7.735
2.450 1.008
4.750 3.541
7.350 8.329
1.230 1.437
6.800 7.463
8.250 9.728
8.130 9.515
5.510 5.382
7.610 9.175
5.410 4.981
8.870 9.164
3.980 1.961
5.270 4.594
-0.440 1.892
7.020 7.755
5.790 5.380
0.470 1.345
5.360 4.671
0.560 0.880
6.900 7.425
2.660 1.412
3.910 2.549
4.940 3.838
2.490 0.776
8.270 9.823
5.020 3.935
-0.320 1.868
4.360 2.765
1.660 1.175
8.360 9.203
3.600 1.576
-0.250 2.070
4.380 3.292
8.280 9.568
7.120 8.694
9.370 7.266
3.510 1.875
8.610 9.176
7.890 9.324
2.980 1.155
7.160 8.385
2.330 0.739
5.640 5.616
1.560 1.213
2.470 0.869
5.840 5.883
1.870 0.849
5.860 6.052
3.810 1.920
6.580 6.968
0.640 1.083
0.740 1.617
4.280 3.321
4.630 3.838
3.540 2.065
8.890 9.397
3.580 2.348
8.690 9.166
7.790 9.209
5.270 4.704
7.200 8.597
7.600 8.879
6.980 7.695
1.070 0.930
2.470 1.244
3.490 2.210
0.160 1.389
0.350 1.652
0.980 1.228
3.590 2.269
4.720 3.661
6.810 7.317
7.370 9.100
2.140 0.685
6.110 6.538
2.700 1.515
5.890 5.564
7.330 8.307
4.540 2.995
6.280 6.557
7.030 8.522
3.400 1.894
7.590 8.647
1.220 1.010
1.220 1.065
3.770 1.777
6.700 7.634
9.410 6.908
6.790 7.372
5.030 3.963
4.080 2.784
1.090 0.950
0.270 1.470
2.670 1.518
1.270 1.298
3.200 1.664
4.720 3.761
1.930 0.925
3.640 1.587
4.310 3.159
7.770 9.298
0.880 1.534
1.060 0.915
1.390 0.821
4.720 3.706
5.490 5.552
6.240 6.779
2.350 1.275
9.030 9.059
0.820 1.058
5.810 5.914
-0.050 1.864
2.500 0.607
9.290 7.439
7.660 9.173
3.630 1.813
9.420 7.125
6.700 7.442
1.640 0.500
1.640 0.555
6.900 8.148
1.410 0.570
2.070 0.875
5.420 5.193
0.680 1.400
-0.080 1.554
0.260 1.542
6.480 7.315
1.900 1.207
3.330 1.878
9.200 8.066
0.600 1.260
5.580 5.495
-0.170 1.883
2.310 0.687
3.500 1.837
5.410 5.283
1.860 0.657
0.150 1.571
9.390 7.523
1.360 0.544
3.120 1.147
8.770 8.883
1.890 1.362
9.290 7.759
4.570 3.523
2.850 1.559
6.770 7.280
8.750 9.563
5.740 5.699
7.250 8.677
9.240 8.267
7.960 9.656
7.740 9.238
6.760 7.810
5.110 4.089
5.780 5.899
8.610 9.817
8.340 9.579
6.570 7.004
5.720 5.110
4.930 3.755
1.200 0.769
1.500 1.322
5.390 5.252
3.770 2.316
4.460 3.453
0.330 1.126
9.010 8.485
9.200 7.637
0.040 1.736
9.300 8.050
7.090 8.259
7.660 9.154
6.100 6.426
2.850 0.992
1.160 0.735
7.380 8.492
5.280 4.687
6.370 6.744
-0.460 2.550
-0.120 1.402
3.650 2.212
3.920 2.316
3.040 1.073
0.040 1.672
6.580 7.124
2.220 1.378
6.090 5.912
3.340 1.778
8.500 9.610
4.970 4.050
-0.330 2.484
0.080 1.912
4.160 2.905
5.850 5.574
0.310 1.698
7.010 8.159
5.130 4.659
8.800 9.466
4.080 2.839
2.320 0.773
0.580 1.116
1.750 0.758
6.080 6.029
1.570 1.221
7.480 8.463
-0.380 1.951
-0.400 1.711
8.660 8.899
3.500 1.645
2.050 1.375
4.730 3.478
5.450 4.805
9.280 7.421
8.480 9.409
0.230 1.262
3.510 1.875
1.420 0.852
5.410 4.588
3.050 1.712
0.090 1.657
6.710 7.708
0.190 1.713
6.850 7.362
9.300 7.766
8.710 9.370
3.730 1.854
2.670 1.115
9.200 7.637
8.540 9.751
5.910 5.869
5.240 4.151
3.810 2.405
